# B2-14 情感/性格/人际
el afecto|感情；喜爱|n|情感|Le demostró su afecto con un gesto sencillo.|她用一个简单的举动表达感情。
el cariño|喜爱；关怀|n|情感|Tiene mucho cariño a sus alumnos.|她很疼学生。
cariñoso|深情的|adj|情感|Es un hombre cariñoso y atento.|他是个体贴深情的人。
la ternura|温柔；怜爱|n|情感|Miraba al bebé con ternura.|她温柔地注视着婴儿。
tierno|温柔的；嫩的|adj|情感|Fue un gesto tierno que me conmovió.|那个温柔举动打动了我。
el apego|依恋|n|情感|El apego sano facilita las relaciones.|安全型依恋让人际更顺。
el desapego|超脱|n|情感|Enseña el desapego de los resultados.|它教人看淡结果。
la despedida|告别|n|情感|La despedida del aeropuerto fue emotiva.|机场告别令人动容。||复数 las despedidas
emotivo|感人的|adj|情感|El discurso fue muy emotivo.|演讲非常感人。
emocionante|激动人心的|adj|情感|Fue un partido emocionante hasta el final.|比赛从头到尾都扣人心弦。
conmovedor|催人泪下的|adj|情感|El final es conmovedor.|结局催人泪下。
enternecedor|暖心的|adj|情感|Un detalle enternecedor de su parte.|他那举动暖心至极。
la emoción|情绪；激动|n|情感|No pudo ocultar la emoción al recibir el premio.|领奖时她难掩激动。||复数 las emociones
emocionarse|激动|v|情感|Se emociona con cualquier película.|随便哪部电影她都会落泪。
el sentimiento|情感|n|情感|Los sentimientos encontrados la paralizaban.|矛盾的情感让她动弹不得。||复数 los sentimientos
la sensibilidad|敏感；感受力|n|情感|Tiene una sensibilidad especial para la música.|他对音乐感受力超群。
sensible|敏感的|adj|情感|Es sensible a las críticas, aunque no lo parezca.|他看似无所谓，其实对批评很敏感。
susceptible|容易介意的|adj|情感|No seas susceptible, era una broma.|别多心，只是玩笑。
la humildad|谦逊|n|情感|Ganó con humildad y elegancia.|她赢得谦逊而得体。
humilde|谦虚的；卑微的|adj|情感|Vino de un pueblo humilde.|他出身寒门。
la vanidad|虚荣|n|情感|La vanidad le impide reconocer errores.|虚荣让他不肯认错。
vanidoso|虚荣的|adj|情感|Se volvió vanidoso con la fama.|名气让他变得虚荣。
presumido|自负的|adj|情感|Es un poco presumido, pero simpático.|他有点自恋，但招人喜欢。
los celos|醋意；嫉妒|n|情感|Los celos corroen la relación.|猜忌侵蚀感情。
la admiración|钦佩|n|情感|Siente admiración por su abuela.|她由衷钦佩外婆。
el respeto|尊重|n|情感|El respeto mutuo es la base de todo.|相互尊重是一切的基础。
respetable|可敬的|adj|情感|Lleva una trayectoria respetable.|他的履历令人起敬。
el desprecio|蔑视|n|情感|Lo trató con desprecio delante de todos.|她当众蔑视他。
desdeñoso|轻蔑的|adj|情感|Lanzó una mirada desdeñosa.|她投来轻蔑一瞥。
la indiferencia|冷漠|n|情感|Su indiferencia le dolió más que el reproche.|他的冷漠比指责更伤人。
indiferente|冷漠的|adj|情感|Parecía indiferente a la alabanza.|他对夸赞无动于衷。
el desengaño|失望；幻灭|n|情感|El desengaño amoroso marcó su poesía.|情感幻灭塑造了他的诗。||复数 los desengaños
decepcionar|使失望|v|情感|Me decepcionó su actitud.|他的态度让我失望。
la decepción|失望|n|情感|Fue una decepción enorme no entrar en la lista.|落选让我极度失望。||复数 las decepciones
frustrante|令人挫败的|adj|情感|Es frustrante no poder ayudar más.|帮不上更多忙让我很无力。
la frustración|挫败感|n|情感|Sintió frustración al no poder explicarse.|说不清自己让他很挫败。
el rencor|怨恨|n|情感|No le guarda rencor por lo que pasó.|他对往事并无怨恨。
guardar rencor|怀恨|phr|情感|No soy de guardar rencor.|我不是记仇的人。
el resentimiento|怨恨；积怨|n|情感|El resentimiento se acumuló durante años.|积怨多年而生。
resentir|怀怨；感到不适|v|情感|Resintió el comentario despectivo.|那句轻慢评论让他耿耿于怀。
furioso|暴怒的|adj|情感|Estaba furioso por el retraso.|延误让他火冒三丈。
indignado|义愤的|adj|情感|El país entero estaba indignado.|举国愤慨。
la indignación|义愤|n|情感|La noticia causó indignación general.|消息引发公愤。
enfadarse con|生…的气|v|情感|Se enfadó conmigo por el olvido.|我忘了这事，他生我气了。
disgustarse|不快；伤心|v|情感|Se disgustó al no recibir invitación.|没收到邀请她很难过。
el disgusto|不快；难过|n|情感|Se llevó un disgusto tremendo.|他难过极了。||复数 los disgustos
la tranquilidad|平静；安心|n|情感|Al fin disfrutó de un día de tranquilidad.|她终于享受了一天清净。
sereno|安详的；沉着的|adj|情感|Su mirada serena lo calmó todo.|她安详的目光让一切平静。
la serenidad|从容|n|情感|Respondió con serenidad.|她从容作答。
el alivio|如释重负|n|情感|Sintió un gran alivio al leer el resultado.|看到结果他如释重负。
aliviado|松了口气的|adj|情感|Estoy aliviada: todo salió bien.|我松了口气：一切顺利。
la nostalgia|怀旧；乡愁|n|情感|Siente nostalgia de los veranos del pueblo.|他怀念镇上的夏天。
nostálgico|怀旧的|adj|情感|Un olor a pan le puso nostálgico.|面包香让他涌起旧日情怀。
la añoranza|思念|n|情感|La añoranza del mar lo trajo de vuelta.|对海的思念让他回来了。
la melancolía|忧郁|n|情感|La lluvia le pone melancólico.|雨天让他莫名忧郁。
melancólico|忧郁的|adj|情感|Un tango melancólico sonaba de fondo.|背景放着一支忧郁的探戈。
el júbilo|欢腾|n|情感|El gol desató el júbilo en la grada.|进球让看台沸腾。
jubiloso|欢呼雀跃的|adj|情感|Un público jubiloso desbordó la plaza.|欢腾的人群挤满广场。
la felicidad|幸福|n|情感|Busca la felicidad en lo cotidiano.|她在日常里寻找幸福。
dichoso|有福的（书面）|adj|情感|Los dichosos años de la infancia.|幸福无忧的童年时光。
el contento|高兴|n|情感|Estaba de contento loco con el regalo.|礼物让他乐开了花。
el placer|愉快；乐事|n|情感|Fue un placer conversar contigo.|与你交谈十分愉快。
placentero|愉悦的|adj|情感|Un atardecer placentero en la terraza.|露台上一个惬意的黄昏。
agradable|令人愉快的|adj|情感|El pueblo es tranquilo y agradable.|镇子宁静宜人。
desagradable|不愉快的|adj|情感|La conversación se volvió desagradable.|谈话变得不愉快起来。
la simpatía|好感；亲切|n|情感|Causó una simpatía inmediata.|他立刻博得好感。
la antipatía|反感|n|情感|Le tomé antipatía a primera vista.|我对他一见生厌。
el odio|恨|n|情感|El odio no lleva a ninguna parte.|恨没有出路。
odioso|可恨的|adj|情感|Fue un mes odioso de trabajo.|那是难熬的一个月。
el amor propio|自尊自爱|n|情感|El amor propio le impidió volver.|自尊让他没有回头。
el carisma|魅力|n|情感|Tiene un carisma que llena escenarios.|他有撑起整个舞台的魅力.
carismático|有魅力的|adj|情感|Un líder carismático moviliza masas.|魅力型领袖能动员大众。
la gracia|魅力；恩惠|n|情感|Su gracia natural desarma a cualquiera.|她浑身的松弛感谁都会被融化。
gracioso|滑稽的|adj|情感|Contó la anécdota de forma graciosa.|他把轶事讲得滑稽。
el aburrimiento|无聊|n|情感|El aburrimiento disparó su creatividad.|无聊激发了他的创造力.
el tostón|烦心事|n|情感|Lo del papeleo es un tostón.|手续的事真磨人。
insoportable|难以忍受的|adj|情感|El calor era insoportable en agosto.|八月的热令人无法忍受。
soportable|可忍受的|adj|情感|Con música, el atasco es soportable.|有音乐，堵车也能忍。
la paciencia|耐心|n|情感|Se le acabó la paciencia con las obras.|装修耗尽了他的耐心。
esperanzado|满怀希望的|adj|情感|Salieron esperanzados de la reunión.|他们满怀希望地离开会议。
desesperanzado|绝望的|adj|情感|Un informe desesperanzado sobre el clima.|一份令人绝望的气候报告。
la desesperación|绝望|n|情感|Gritó de desesperación al perder las llaves.|丢了钥匙他绝望地叫出声。
desesperado|绝望的；拼了的|adj|情感|Hizo un intento desesperado por ganar.|他孤注一掷想赢。
confiar en|信任|v|情感|Confía plenamente en su equipo.|他完全信任团队。
confiado|信任他人的；自信的|adj|情感|Es demasiado confiado con los desconocidos.|他对陌生人太不设防。
confianzudo|自来熟的（略贬）|adj|情感|Es un poco confianzudo, todo lo pregunta.|他有点没分寸，什么都问。
la desconfianza|不信任|n|情感|La desconfianza creció entre ambos.|两人间不信任渐生。
desconfiar de|不信任|v|情感|Desconfía de las ofertas demasiado buenas.|他不太信天上掉的馅饼。
receloso|猜疑的|adj|情感|El perro se mostró receloso con el veterinario.|狗对兽医充满戒备。
la lealtad|忠诚|n|情感|Su lealtad no tiene grietas.|他的忠诚毫无裂痕。
traicionar|背叛|v|情感|Sintió que la traicionaba al contarlo.|他觉得说出来就是背叛她。
la traición|背叛|n|情感|La traición del socio hundió la empresa.|合伙人的背叛击垮了公司。
el engaño|欺骗|n|情感|El engaño duró años, como en las películas.|骗局持续多年，像电影一样。
engañar|欺骗|v|情感|No me engañes, sé la verdad.|别骗我，我知道真相。
la sinceridad|真诚|n|情感|Le agradecí su sinceridad.|我感谢她的坦诚。
franco|直率的|adj|情感|Es franco en sus opiniones.|他观点向来直率。
la franqueza|直率|n|情感|Habló con franqueza del error cometido.|他坦率地谈了所犯错误。
la hipocresía|虚伪|n|情感|Detesto la hipocresía de esos actos.|我厌恶那类虚伪做派。
hipócrita|虚伪的|adj|情感|No soporto a la gente hipócrita.|我受不了虚伪的人。
la doblez|口是心非|n|情感|Actuó sin doblez, con honestidad total.|他行事毫无虚伪，全然坦荡。
la generosidad|慷慨|n|情感|Su generosidad no conoce límites.|她的慷慨没有边界。
el egoísmo|自私|n|情感|El egoísmo arruina cualquier equipo.|自私毁掉任何团队。
la amabilidad|友善|n|情感|Me atendieron con amabilidad exquisita.|他们待我极为周到。
