# B2-8 健康/医疗/心理
la salud|健康|n|健康|La salud es lo más importante de la vida.|健康是人生最重要的东西。
llevar una vida sana|过健康生活|phr|健康|Llevo una vida sana desde que dejé de fumar.|戒烟后我一直过健康生活。
los hábitos saludables|健康习惯|n|健康|Los hábitos saludables se aprenden desde niño.|健康习惯要从小养成。
el estilo de vida|生活方式|n|健康|Un estilo de vida sedentario perjudica el corazón.|久坐的生活方式伤心脏。
sedentario|久坐的|adj|健康|Mi trabajo es muy sedentario.|我的工作久坐不动。
hacer ejercicio|锻炼|phr|健康|Hago ejercicio tres veces por semana.|我每周锻炼三次。
el ejercicio físico|体育运动|n|健康|El ejercicio físico fortalece el corazón.|体育锻炼强健心脏。
el entrenamiento|训练|n|健康|El entrenamiento de ayer fue durísimo.|昨天的训练非常艰苦。
el calentamiento|热身|n|健康|No te saltes el calentamiento antes de correr.|跑步前别跳过热身。
estirar|拉伸|v|健康|Estira las piernas después de correr.|跑完步拉伸一下腿部。
la resistencia|耐力；抵抗|n|健康|Nadando gano resistencia física.|游泳增强我的耐力。
la musculatura|肌肉系统|n|健康|El pilates fortalece la musculatura del core.|普拉提强化核心肌群。
el músculo|肌肉|n|健康|Tengo los músculos agarrotados tras el entrenamiento.|训练后我肌肉僵硬。||复数 los músculos
la articulación|关节|n|健康|La natación cuida las articulaciones.|游泳保护关节。||复数 las articulaciones
la lesión|伤病|n|健康|Se recuperó de una lesión de rodilla.|他从膝伤中恢复了。||复数 las lesiones
lesionarse|受伤|v|健康|Se lesionó el tobillo jugando al fútbol.|他踢球时崴了脚踝。
torcerse el tobillo|崴脚|phr|健康|Me torcí el tobillo bajando las escaleras.|我下楼梯时崴了脚。
el esguince|扭伤|n|健康|El médico dijo que era un esguince leve.|医生说只是轻度扭伤。
la rodilla|膝盖|n|健康|Me duele la rodilla derecha al subir escaleras.|上楼梯时我右膝疼。
el tobillo|脚踝|n|健康|El tobillo se le hinchó de inmediato.|他的脚踝立刻肿了。
la muñeca|手腕|n|健康|Escribo tanto que me duele la muñeca.|我写太多字手腕疼。
la columna vertebral|脊柱|n|健康|Mantén la columna vertebral recta al sentarte.|坐时保持脊柱挺直。
la espalda|背|n|健康|Trabajo de pie para no castigar la espalda.|我站着工作免得伤背。
el dolor de espalda|背痛|n|健康|El dolor de espalda es muy común en oficinistas.|背痛在办公室人群很常见。
la postura|姿势|n|健康|Corrige la postura frente al ordenador.|纠正一下用电脑的姿势。
la respiración|呼吸|n|健康|Practico ejercicios de respiración para relajarme.|我练呼吸操来放松。
respirar|呼吸|v|健康|Respira hondo y cuenta hasta diez.|深呼吸，数到十。
el aire fresco|新鲜空气|n|健康|Sal a dar un paseo y respira aire fresco.|出去走走，呼吸新鲜空气。
la dieta|饮食|n|健康|El médico me recomendó una dieta variada.|医生建议我饮食多样化。
la dieta equilibrada|均衡饮食|n|健康|Una dieta equilibrada incluye fruta y verdura.|均衡饮食包括水果蔬菜。
la nutrición|营养|n|健康|La nutrición influye en el rendimiento escolar.|营养影响学习成绩。
el nutricionista|营养师|n|健康|El nutricionista me hizo un plan semanal.|营养师给我做了周计划。
el nutricional|营养的|adj|健康|Revisó el valor nutricional de cada producto.|她查看了每个产品的营养价值。
la proteína|蛋白质|n|健康|Las legumbres aportan mucha proteína.|豆类提供大量蛋白质。||复数 las proteínas
el hidrato de carbono|碳水化合物|n|健康|Los hidratos de carbono dan energía.|碳水化合物提供能量。
la vitamina|维生素|n|健康|La fruta aporta vitaminas y fibra.|水果提供维生素和纤维。||复数 las vitaminas
la fibra|纤维|n|健康|La fibra mejora la digestión.|纤维促进消化。
el azúcar añadido|添加糖|n|健康|Consume poco azúcar añadido.|少吃添加糖。
la comida basura|垃圾食品|n|健康|Dejé la comida basura hace un año.|我一年前戒了垃圾食品。
la comida procesada|加工食品|n|健康|La comida procesada suele llevar mucha sal.|加工食品通常含盐很高。
el ultraprocesado|超加工食品|n|健康|Los ultraprocesados perjudican la salud a largo plazo.|超加工食品长期有害健康。||复数 los ultraprocesados
hidratarse|补水|v|健康|Hidrátate bien durante el ejercicio.|运动时要充分补水。
la deshidratación|脱水|n|健康|La deshidratación causa mareos y fatiga.|脱水引起头晕和疲劳。
el mareo|头晕|n|健康|Tuvo un mareo al levantarse deprisa.|她起猛了感到头晕。||复数 los mareos
marearse|头晕；晕车|v|健康|Me marea viajar en autocar.|坐大巴我晕车。
el vómito|呕吐|n|健康|El vómito y la fiebre duraron toda la noche.|呕吐和发烧持续了一夜。||复数 los vómitos
las náuseas|恶心|n|健康|Las náuseas del embarazo pasan tras el primer trimestre.|孕吐在头三个月后消失。
la temperatura corporal|体温|n|健康|Su temperatura corporal era normal.|他的体温正常。
el termómetro|体温计|n|健康|Pon el termómetro bajo el brazo.|把体温计夹在腋下。
el catarro|感冒|n|健康|Estoy acatarrado desde el lunes.|我从周一起就感冒了。
acatarrado|感冒的|adj|健康|Con la voz acatarrada no puedo cantar.|鼻子不通气我没法唱歌。
contagioso|传染性的|adj|健康|El sarampión es muy contagioso.|麻疹传染性很强。
contagiar|传染|v|健康|No vayas a trabajar, nos vas a contagiar a todos.|别去上班了，你会传染大家的。
el contagio|传染|n|健康|El contagio se produjo en el transporte público.|传染发生在公共交通上。
vacunarse|接种疫苗|v|健康|Me vacuné contra el tétanos.|我打了破伤风疫苗。
el virus|病毒|n|健康|Este virus se transmite por el aire.|这种病毒经空气传播。||复数 los virus
la bacteria|细菌|n|健康|Las bacterias del yogur son buenas para el intestino.|酸奶里的细菌对肠道有益。||复数 las bacterias
la infección|感染|n|健康|La herida se curó sin infección.|伤口愈合没有感染。||复数 las infecciones
infectar|感染|v|健康|Se infectó la herida por no limpiarla.|伤口没清洁所以感染了。
la gasa|纱布|n|健康|Necesito gasa y esparadrapo para el apósito.|换药需要纱布和胶布。
la tirita|创可贴|n|健康|Ponte una tirita en ese corte.|给那伤口贴个创可贴。||复数 las tiritas
la venda|绷带|n|健康|El médico le hizo una venda compresiva.|医生给他缠了加压绷带。
vendar|包扎|v|健康|Vendaron el brazo con cuidado.|他们小心地包扎了手臂。
la cicatriz|疤痕|n|健康|La cicatriz de la operación ya casi no se ve.|手术疤痕几乎看不出了。||复数 las cicatrices
sangrar|流血|v|健康|La nariz le sangraba sin parar.|他的鼻子流血不止。
la sangre|血|n|健康|Donaron sangre en el hospital.|他们在医院献了血。
la presión arterial|血压|n|健康|Tiene la presión arterial un poco alta.|他血压有点高。
el pulso|脉搏|n|健康|El médico le tomó el pulso.|医生给他把了脉。
el electrocardiograma|心电图|n|健康|El electrocardiograma no mostró anomalías.|心电图没显示异常。
el análisis de sangre|验血|n|健康|Mañana temprano me hago un análisis de sangre.|明天一早我去验血。
el resultado del análisis|化验结果|n|健康|Los resultados del análisis salieron bien.|化验结果正常。
la glucosa|血糖|n|健康|Controla la glucosa si eres diabético.|糖尿病患者要监测血糖。
el colesterol|胆固醇|n|健康|Tiene el colesterol alto por la dieta.|饮食导致他胆固醇高。
la alergia|过敏|n|健康|Mi alergia al polen empeora en primavera.|我对花粉过敏，春天更严重。||复数 las alergias
el alérgeno|过敏原|n|健康|Evita el contacto con el alérgeno.|避免接触过敏原。
el asma|哮喘|n|健康|El asma infantil mejora con el tratamiento.|儿童哮喘经治疗会好转。
la migraña|偏头痛|n|健康|La migraña le obliga a estar a oscuras.|偏头痛迫使她待在暗处。
el dolor de cabeza|头痛|n|健康|El dolor de cabeza se me pasa con un café.|喝杯咖啡我的头痛就好了。
el analgésico|止痛药|n|健康|Toma un analgésico si te duele mucho.|疼得厉害就吃片止痛药。||复数 los analgésicos
el antiinflamatorio|消炎药|n|健康|El antiinflamatorio reduce la hinchazón.|消炎药消肿。||复数 los antiinflamatorios
el antibiótico|抗生素|n|健康|No tomes antibióticos sin receta.|别没处方就吃抗生素。||复数 los antibióticos
el farmacéutico|药剂师|n|健康|El farmacéutico me explicó cómo tomarlo.|药剂师解释了服用方法。||复数 los farmacéuticos
la dosis|剂量|n|健康|No superes la dosis recomendada.|别超过推荐剂量。||复数 las dosis
la caja de medicamentos|药盒|n|健康|Guarda la caja de medicamentos bajo llave.|药盒要锁起来。
la sobredosis|过量用药|n|健康|Una sobredosis de paracetamol daña el hígado.|过量扑热息痛伤肝。
los efectos secundarios|副作用|n|健康|Lee el prospecto para conocer los efectos secundarios.|读说明书了解副作用。
el prospecto|药品说明书|n|健康|El prospecto indica la posología exacta.|说明书注明了准确用量。
la cura|治愈；疗法|n|健康|La cura completa requiere reposo y paciencia.|彻底治愈需要静养和耐心。
curar|治愈|v|健康|Esta pomada curó la quemadura en pocos días.|这药膏几天就治好了烫伤。
la pomada|药膏|n|健康|Aplícate la pomada dos veces al día.|药膏一天涂两次。
la quemadura|烧伤；烫伤|n|健康|Se hizo una quemadura con la plancha.|她被熨斗烫伤了。
la zona|区域；部位|n|健康|La zona afectada está inflamada.|患处发炎了。
inflamado|发炎的|adj|健康|Tengo la garganta inflamada.|我嗓子发炎了。
la garganta|喉咙|n|健康|Me arde la garganta al tragar.|吞咽时喉咙火辣辣的。
el dolor de garganta|嗓子疼|n|健康|Los caramelos de miel calman el dolor de garganta.|蜂蜜糖缓解嗓子疼。
la amígdala|扁桃体|n|健康|Le quitaron las amígdalas de pequeño.|他小时候切除了扁桃体。
la tos|咳嗽|n|健康|La tos seca me impide dormir.|干咳让我睡不着。
toser|咳嗽|v|健康|Tapa la boca al toser.|咳嗽时捂住嘴。
el moco|鼻涕|n|健康|El bebé tiene la nariz llena de mocos.|宝宝满鼻子鼻涕。
la congestión nasal|鼻塞|n|健康|El vapor alivia la congestión nasal.|蒸汽缓解鼻塞。
el especialista|专科医生|n|健康|Te derivarán al especialista de digestivo.|会把你转到消化科专家。||复数 los especialistas
la derivación|转诊|n|健康|Pidió derivación al neurólogo.|他要求转诊神经科。
el cardiólogo|心脏科医生|n|健康|El cardiólogo ajustó la medicación.|心脏科医生调整了用药。||复数 los cardiólogos
el dermatólogo|皮肤科医生|n|健康|El dermatólogo revisó las lunares de la espalda.|皮肤科医生检查了她背上的痣。
la consulta|门诊；诊所|n|健康|Llegué tarde a la consulta del médico.|我门诊迟到了。||复数 las consultas
pedir cita|预约|phr|健康|Pedí cita con el dentista para mañana.|我约了明天看牙医。
la sala de espera|候诊室|n|健康|Esperé cuarenta minutos en la sala de espera.|我在候诊室等了四十分钟。
el ingreso|入院|n|健康|El ingreso del abuelo fue repentino.|爷爷突然入院。
ingresar|入院；存入|v|健康|Ingresaron al paciente para observación.|病人入院观察。
el alta|出院|n|健康|Le dieron el alta esta mañana.|今早他获准出院。
dar el alta|准予出院|phr|健康|El médico le dio el alta sin complicaciones.|医生准许他顺利出院。
la intervención quirúrgica|外科手术|n|健康|La intervención quirúrgica fue un éxito.|手术很成功。
operar|动手术；操作|v|健康|Lo operaron de apendicitis anoche.|昨晚他做了阑尾炎手术。
la anestesia|麻醉|n|健康|Me pusieron anestesia local.|给我做了局部麻醉。
sedado|被镇静的|adj|健康|El paciente sedado no sintió nada.|被镇静的病人毫无知觉。
la anestesia general|全身麻醉|n|健康|La anestesia general conlleva ciertos riesgos.|全麻有一定风险。
el quirófano|手术室|n|健康|Lo llevaron al quirófano a medianoche.|半夜他被推进了手术室。||复数 los quirófanos
la visita|探视；就诊|n|健康|El horario de visita es de cuatro a seis.|探视时间是四点到六点。||复数 las visitas
el diagnóstico|诊断|n|健康|El diagnóstico llegó tras muchas pruebas.|经过多项检查才确诊。||复数 los diagnósticos
diagnosticar|诊断|v|健康|Le diagnosticaron diabetes tipo dos.|他确诊了二型糖尿病。
la enfermedad crónica|慢性病|n|健康|Vive bien pese a su enfermedad crónica.|尽管有慢性病她生活得很好。
el pronóstico|预后；预测|n|健康|El pronóstico del paciente es favorable.|病人预后良好。
