# B2-19 连接词块/句型补充
en vista de|鉴于|phr|连接|En vista de los resultados, cambió de estrategia.|鉴于结果，他改变了策略。
con vistas a|着眼于；为了|phr|连接|Ahorra con vistas a la entrada de la universidad.|他为上大学攒钱。
de cara a|面对；为…做准备|phr|连接|De cara a la temporada, ficharon a dos refuerzos.|为迎接新赛季他们签了两名强援。
en aras de|为了（崇高目标）|phr|连接|En aras de la paz, cedió en su postura.|为了和平他在立场上让步。
so pretexto de|以…为借口|phr|连接|Faltó so pretexto de una migraña.|他借口偏头痛缺席了。
so pena de|违者将受…|phr|连接|Prohibido fumar, so pena de multa.|禁止吸烟，违者罚款。
a riesgo de|冒着…风险|phr|连接|Habló a riesgo de perder el empleo.|他冒着丢工作的风险说了出来。
en calidad de|以…身份|phr|连接|Acudió en calidad de observador internacional.|他以国际观察员身份出席。
a título de|作为（名义）|phr|连接|Se lo entregó a título de préstamo temporal.|他以此系暂时借用之名交给了她。
a cargo de|由…负责|phr|连接|El taller estará a cargo de la maestra luna.|工作坊由卢娜老师主持。
a nombre de|以…名义|phr|连接|El local está a nombre de su hermana.|店面登记在她妹妹名下。
en manos de|在…手中|phr|连接|El caso sigue en manos del juez garcía.|案子仍在加西亚法官手中。
a disposición de|供…使用|phr|连接|Quedo a disposición de ustedes para lo que necesiten.|各位有事随时吩咐。
al alcance de|够得着；负担得起|phr|连接|Pon los juegos al alcance de los niños.|把玩具放在孩子够得着的地方。
al abrigo de|在…庇护下|phr|连接|Esperaron al abrigo de un soportal.|他们躲在门廊下避雨。
a expensas de|由…买单；牺牲…|phr|连接|Viajó a expensas del periódico.|他的差旅由报社报销。
en detrimento de|损害…|phr|连接|Crece en detrimento de la calidad.|它以牺牲质量为代价增长。
en pro de|有利于|phr|连接|Trabaja en pro de la integración social.|她为社会融入奔走。
por parte de|从…方面（发出）|phr|连接|No hubo réplica por parte de la empresa.|公司方面没有回应。
de parte de|代表…；来自…|phr|连接|Salúdalo de parte de todos.|替我们大家问候他。
en lo que respecta a|就…而言|phr|连接|En lo que respecta al horario, hay flexibilidad.|就时间而言，可以灵活。
en materia de|在…方面|phr|连接|Es experto en materia de impuestos.|他是税务方面的专家。
con motivo de|值…之际|phr|连接|Con motivo del aniversario, entrada libre.|值此周年庆，免费入场。
con ocasión de|借…机会|phr|连接|Con ocasión de la feria, habrá descuentos.|展会期间将有优惠。
a la sazón|当时（书面）|phr|连接|A la sazón, el barrio era pura huerta.|那时这一带还是菜地。
en su día|当初；到时|phr|连接|Fue famoso en su día.|他当年也曾红过。
a día de hoy|如今|phr|连接|A día de hoy no hay respuesta oficial.|目前尚无官方回应。
de toda la vida|由来已久的|phr|连接|Es la panadería de toda la vida.|这是家老字号面包店。
de un tiempo a esta parte|近来到|phr|连接|De un tiempo a esta parte, está más callado.|近来他话少了。
a la larga|长远来看|phr|连接|A la larga, el esfuerzo compensa.|长远看努力终有回报。
de por sí|本身|phr|连接|El tema es de por sí complicado.|这话题本身就复杂。
por sí solo|独自；本身|phr|连接|El cuadro habla por sí solo.|画不言自明。
en sí|本身|phr|连接|La idea en sí no es mala.|想法本身不坏。
como tal|作为…本身|phr|连接|No es un error como tal.|这算不上严格意义的错误。
a secas|仅仅；直白地|phr|连接|Se llama carmen, a secas, sin diminutivos.|她叫卡门，就这个名字，没小名。
sin más|没有别的；径直|phr|连接|Se levantó y se fue sin más.|他起身径直走了。
y demás|等等|phr|连接|Vendían fruta, verdura y demás.|他们卖水果、蔬菜等等。
entre otras cosas|其中还包括|phr|连接|Es ciudad de cultura, entre otras cosas.|它还是座文化之城，不止于此。
dicho sea de paso|顺带说一句|phr|连接|Dicho sea de paso, el hotel era espléndido.|顺带一提，酒店棒极了。
a todo esto|话说回来|phr|连接|A todo esto, ¿alguien ha visto mis llaves?|话说回来，谁看到我的钥匙了吗？
como quiera que|鉴于（书面）|phr|连接|Como quiera que llovía, suspendieron el vuelo.|由于下雨，航班取消了。
sea como sea|无论如何|phr|连接|Sea como sea, hay que decidir hoy.|不管怎样，今天必须定。
salvo que|除非（书面）|phr|连接|Salvo que llueva, saldremos a correr.|除非下雨，否则我们出去跑步。
a menos que|除非（拉美）|phr|连接|A menos que haya algo urgente, no escribas.|除非急事，别发消息。
a condición de que|以…为条件|phr|连接|Firmó a condición de que pagaran por adelantado.|他签了字，条件是先付款。
en tanto que|作为；而|phr|连接|En tanto que presidenta, abrirá la sesión.|作为主席，她将宣布开会。
entre tanto|在此期间|phr|连接|Entre tanto, escucha música relajante.|这会儿你听点轻音乐吧。
de sopetón|突然地|phr|连接|Preguntó de sopetón por el ex.|她冷不丁问起前任。
de buenas a primeras|冷不防地|phr|连接|De buenas a primeras, dimitió del cargo.|毫无征兆地，他辞了职。
sin previo aviso|未预先通知|phr|连接|Se presentó sin previo aviso.|他不打招呼就上门了。
con antelación|提前|phr|连接|Reserva la mesa con antelación.|请提前订位。
de antemano|事先|phr|连接|Lo sabía de antemano, te lo aseguro.|我保证他早就知道。
por adelantado|预先|phr|连接|Pagaron el alquiler por adelantado.|他们预付了房租。
a tiempo|及时|phr|连接|Llegó justo a tiempo para el brindis.|他恰好在祝酒前赶到。
a destiempo|不合时宜地|phr|连接|Sus bromas llegan siempre a destiempo.|他的玩笑总开得不是时候。
en tiempo récord|破纪录地快|phr|连接|Terminaron el puzzle en tiempo récord.|他们破纪录地拼完了拼图。
a tiempo completo|全职地|phr|连接|Trabaja a tiempo completo en el hospital.|他在医院全职工作。
a media jornada|半职地|phr|连接|Empezó a media jornada compaginando estudios.|他半职起步边工边读。
por triplicado|一式三份|phr|连接|Rellenó el formulario por triplicado.|表格他填了一式三份。
de segunda mano|二手的|phr|连接|Compró la bici de segunda mano.|他的自行车是二手买的。
a estrenar|全新的|phr|连接|Llevaba un traje a estrenar.|他穿着一身崭新西装。
hecho a mano|手工制作|phr|连接|Zapatos hechos a mano en valencia.|瓦伦西亚手工制作的鞋。
en serie|批量地|phr|连接|Fue el primer coche fabricado en serie.|它是首款量产车。
a pedir de boca|尽如人意|phr|连接|El negocio salió a pedir de boca.|生意好得没话说。
de maravilla|棒极了|phr|连接|Nos lo pasamos de maravilla en la cena.|晚宴我们尽兴而归。
que no veas|…得不得了|phr|连接|Hace un frío que no veas.|冷得你别提了。
de lo lindo|起劲地|phr|连接|Rieron de lo lindo con el cuento.|那故事让他们笑疯了。
a más no poder|到无以复加|phr|连接|Está ilusionado a más no poder.|他期待得不要不要的。
ni te cuento|更别提了|phr|连接|La boda fue preciosa, la tarta ni te cuento.|婚礼美极了，蛋糕更别提。
por si las moscas|以防万一|phr|连接|Lleva paraguas por si las moscas.|带上伞以防万一。
por lo que sea|不管什么原因|phr|连接|Llámame por lo que sea si necesitas algo.|有事随时打给我，别管什么原因。
sea lo que sea|不管是什么|phr|连接|Sea lo que sea, lo afrontaremos juntos.|无论是什么，我们一起面对。
como sea|无论如何地|phr|连接|Tenemos que acabar como sea hoy.|今天无论如何得干完。
de alguna manera|以某种方式|phr|连接|De alguna manera lo compensaré.|我会想办法补偿你。
de alguna u otra forma|以这样那样的方式|phr|连接|De alguna u otra forma, todo se supo.|反正事情全泄出去了。
de este modo|这样一来|phr|连接|De este modo, nadie salió perjudicado.|这样一来谁都没吃亏。
de esa guisa|以那种方式（书面）|phr|连接|Y de esa guisa acabó la velada.|晚会就那样收了场。
digamos que|姑且说|phr|连接|Digamos que la cosa quedó a medias.|姑且说事情办了个半吊子。
lo que es más|更重要的是|phr|连接|Ganó, y lo que es más, batió récord.|他赢了，更重要的是破了纪录。
encima|况且；头顶上|adv|连接|Encima, se quejan del ruido.|况且他们还嫌吵。
ni hablar de|更不用说|phr|连接|Ni hablar de ir a la playa con este temporal.|这种天气更别说去海边了。
menos aún|更遑论|phr|连接|No terminó el semestre, menos aún la carrera.|他学期都没读完，更别说学位。
todavía no|还没有|phr|连接|Todavía no ha llegado el camarero.|服务员还没过来。
aún|仍然|adv|连接|Aún nos queda mucho por ver.|我们还有不少要看的。
de aquí a|从现在到…|phr|连接|De aquí a un año seremos diez personas.|一年后我们会有十个人。
a partir de|从…起|phr|连接|A partir de marzo, cambia el horario.|三月起时间表调整。
hasta entonces|直到那时|phr|连接|Hasta entonces, nadie sospechó nada.|在那之前没人起疑。
de ahora en adelante|从今以后|phr|连接|De ahora en adelante, cita previa obligatoria.|从今往后必须预约。
para entonces|到那时|phr|连接|Para entonces ya se habrá jubilado.|到那时他已经退休了。
a estas alturas|事到如今|phr|连接|A estas alturas, dudar es absurdo.|事到如今犹豫就荒唐了。
en aquel entonces|在当时|phr|连接|En aquel entonces, no existían móviles.|那时还没有手机。
de aquel entonces|当年的|phr|连接|Los amigos de aquel entonces siguen en contacto.|当年的朋友们仍有联系。
en el ínterin|在此期间|phr|连接|En el ínterin, sigamos con lo nuestro.|这期间我们继续手头的事。
al poco tiempo|不久之后|phr|连接|Al poco tiempo, ya nadaba como un pez.|没多久他就游得像条鱼了。
a los pocos días|几天后|phr|连接|A los pocos días, florecieron los almendros.|几天后杏树开花了。
más adelante|稍后；今后|phr|连接|Lo veremos más adelante con calma.|这事我们往后细看。
más atrás|更靠后|phr|连接|Su nombre figura más atrás en la lista.|他的名字在名单更后面。
más arriba|更上面|phr|连接|Como dije más arriba, el plan es viable.|如前所述，方案可行。
abajo|在下面|adv|连接|Firmen abajo con letra clara.|请在下方用清晰笔迹签名。
arriba del todo|最上面|phr|连接|La respuesta correcta está arriba del todo.|正确答案就在最顶上。
a continuación|接下来|phr|连接|A continuación, pasamos al segundo punto.|接下来我们进入第二项。
en adelante|往后|phr|连接|Tú decides en adelante el horario.|往后时间你定。
detrás de|在…后面|phr|连接|Aparcó detrás del supermercado.|他把车停在超市后面。
delante de|在…前面|phr|连接|Se paró delante de todo el mundo.|他站到了所有人面前。
en medio de|在…中间|phr|连接|Quedó en medio de la discusión.|他被夹在争吵中间。
enfrente de|在…对面|phr|连接|Vive enfrente de la farmacia.|他住在药店对面。
al lado de|在…旁边|phr|连接|Dejó la maleta al lado de la puerta.|她把行李放在门边。
a la izquierda de|在…左边|phr|连接|El cajero está a la izquierda de la entrada.|取款机在入口左手边。
en el fondo del pasillo|走廊尽头|phr|连接|Su despacho está en el fondo del pasillo.|他的办公室在走廊尽头。
al final del todo|最末尾|phr|连接|La sala está al final del todo.|大厅在最里面。
