# B2-7 学术/研究/教育
el investigador|研究者|n|学术|Los investigadores publicaron los resultados en una revista.|研究者在一份期刊上发表了结果。||复数 los investigadores
la teoría|理论|n|学术|La teoría de la relatividad cambió la física.|相对论改变了物理学。||复数 las teorías
el método|方法|n|学术|Este método de enseñanza es muy efectivo.|这种教学方法很有效。||复数 los métodos
metodológico|方法论的|adj|学术|Hubo un error metodológico en el estudio.|研究有一个方法论错误。
la metodología|方法论|n|学术|La metodología del experimento es novedosa.|实验的方法很新颖。
el experimento|实验|n|学术|Repetimos el experimento tres veces.|我们把实验重复了三次。||复数 los experimentos
experimental|实验性的|adj|学术|El grupo experimental mejoró notablemente.|实验组明显进步了。
la conclusión|结论|n|学术|La conclusión del informe es clara.|报告的结论很明确。||复数 las conclusiones
concluir|得出结论；结束|v|学术|Los científicos concluyeron que el fármaco es seguro.|科学家们得出结论该药物是安全的。
el hallazgo|发现|n|学术|El hallazgo abre nuevas líneas de investigación.|这一发现开辟了新的研究路线。||复数 los hallazgos
verificar la fuente|核实来源|phr|学术|Los periodistas verificaron la fuente del documento.|记者核实了文件的来源。
la fuente fiable|可靠来源|n|学术|Cita solo fuentes fiables en tu tesis.|论文里只引用可靠来源。
citar|引用|v|学术|Citaron a quince autores en el artículo.|他们在文中引用了十五位作者。
el plagio|剽窃|n|学术|El plagio puede costarte la carrera académica.|剽窃可能断送你的学术生涯。
plagiar|剽窃|v|学术|Plagió media tesis de un artículo ajeno.|他论文一半剽窃自别人的文章。
la bibliografía|参考文献|n|学术|Amplió la bibliografía con obras recientes.|他用近期著作扩充了参考文献。
la hemeroteca|期刊阅览室|n|学术|Los periódicos antiguos están en la hemeroteca.|旧报纸在期刊阅览室。
el catálogo|目录|n|学术|Busca el libro en el catálogo en línea.|在网上目录里找那本书。||复数 los catálogos
la tesis|论文|n|学术|Defenderá su tesis el próximo junio.|她明年六月答辩。||复数 las tesis
la tesina|毕业小论文|n|学术|Mi tesina trata sobre la emigración española.|我的毕业论文研究西班牙移民史。
el proyecto fin de grado|本科毕业设计|n|学术|Su proyecto fin de grado ganó un premio.|他的毕业设计得了奖。
defender la tesis|答辩|phr|学术|Defendió la tesis con gran soltura.|她答辩时非常从容。
el tribunal|答辩委员会；法庭|n|学术|El tribunal le hizo preguntas difíciles.|答辩委员会问了他难题。||复数 los tribunales
la cátedra|教授职位；讲席|n|学术|Obtuvo la cátedra de historia moderna.|他拿到了近代史教授职位。
el catedrático|正教授|n|学术|El catedrático jubilado sigue dando conferencias.|退休的教授仍开讲座。||复数 los catedráticos
el profesor titular|副教授（西班牙）|n|学术|El profesor titular coordina el departamento.|副教授负责系里的协调工作。
el ayudante|助教|n|学术|El ayudante corrige los exámenes con el profesor.|助教和教授一起改卷子。||复数 los ayudantes
la facultad|学院；系|n|学术|Estudia en la facultad de derecho.|他在法学院学习。||复数 las facultades
la escuela de negocios|商学院|n|学术|Hizo un máster en una escuela de negocios.|他在一所商学院读了硕士。
el cuatrimestre|四个月学期|n|学术|El curso se divide en dos cuatrimestres.|学年分为两个学期。
el semestre|学期|n|学术|El primer semestre termina en enero.|第一学期一月结束。||复数 los semestres
la asignatura troncal|必修课|n|学术|La asignatura troncal de primero es muy dura.|大一的必修课很难。
la asignatura optativa|选修课|n|学术|Elegí una optativa de fotografía.|我选了一门摄影选修课。
el crédito|学分|n|学术|Necesito seis créditos más para graduarme.|我还差六个学分才能毕业。||复数 los créditos
el expediente académico|成绩单|n|学术|Pidieron mi expediente académico para la beca.|他们要我的成绩单来评奖学金。
el examen parcial|期中考试|n|学术|El examen parcial es la semana que viene.|下周期中考试。
el examen final|期末考试|n|学术|Estudio mucho para el examen final.|期末考试我很用功。
el recuperatorio|补考|n|学术|Aprobó la asignatura en el recuperatorio.|他补考通过了那门课。
aprobar|通过；批准|v|学术|Aprobó todas las asignaturas del cuatrimestre.|他通过了本学期所有课程。
suspender|挂科；暂停|v|学术|Suspendió estadística y tendrá que repetirla.|他统计挂了，得重修。
repetir curso|重修|phr|学术|Tuvo que repetir curso por dos suspensos.|他因两门不及格不得不重修。
el suspenso|不及格|n|学术|Se llevó dos suspensos y un notable.|他得了两个不及格和一个良好。||复数 los suspensos
el becario|奖学金生；实习生|n|学术|El becario colabora en el laboratorio.|实习生在实验室帮忙。||复数 los becarios
la solicitud de beca|奖学金申请|n|学术|La solicitud de beca vence el viernes.|奖学金申请周五截止。
el expediente|档案；记录|n|学术|Revisaron su expediente antes de contratarlo.|签约前他们查了他的档案。
los estudios de posgrado|研究生学习|n|学术|Cursó estudios de posgrado en alemania.|他在德国读了研究生。
el doctorando|博士生|n|学术|El doctorando presentó su avance de investigación.|博士生汇报了研究进展。||复数 los doctorandos
el director de tesis|导师|n|学术|Su director de tesis es muy exigente.|他的导师要求很严。
la supervisión|指导；监督|n|学术|La supervisión del experimento correspondió a la profesora rojas.|实验由罗哈斯教授负责监督。
el cuestionario|问卷|n|学术|El cuestionario tenía veinte preguntas.|问卷有二十个问题。||复数 los cuestionarios
la muestra representativa|代表性样本|n|学术|Necesitamos una muestra representativa del país.|我们需要一个全国代表性样本。
el muestreo|抽样|n|学术|El muestreo aleatorio evita el sesgo.|随机抽样避免偏差。
el sesgo|偏差；偏见|n|学术|El estudio presenta un sesgo de selección.|研究存在选择偏差。
el margen de error|误差范围|n|学术|El margen de error es del tres por ciento.|误差范围是百分之三。
la estadística|统计学|n|学术|La estadística es fundamental en la investigación social.|统计学在社会研究中至关重要。
el porcentaje|百分比|n|学术|El porcentaje de respuestas correctas fue alto.|正确回答的百分比很高。
el promedio|平均数|n|学术|El promedio del grupo fue de siete sobre diez.|小组平均分十分制七分。
la media|平均数|n|学术|La media de edad de los participantes era cuarenta años.|受试者的平均年龄是四十岁。
la correlación|相关性|n|学术|Hallaron una correlación entre sueño y rendimiento.|他们发现睡眠与成绩之间存在相关。
la causalidad|因果关系|n|学术|Correlación no implica causalidad.|相关不等于因果。
la variable|变量|n|学术|La variable independiente era el nivel de estudios.|自变量是受教育程度。||复数 las variables
el gráfico|图表|n|学术|El gráfico muestra la evolución de las ventas.|图表显示了销售趋势。||复数 los gráficos
la tabla|表格|n|学术|Los datos se resumen en la tabla tres.|数据汇总在表三。||复数 las tablas
el anexo|附录|n|学术|Los cuestionarios completos están en el anexo.|完整问卷见附录。||复数 los anexos
el abstracto|摘要（论文）|n|学术|Escribió el abstracto en inglés y en español.|他用英语和西语写了摘要。
la revista científica|学术期刊|n|学术|Publicó en una revista científica de impacto.|她在一本有影响力的期刊上发表了文章。
