# B2-18 形容词/副词补充
ambiguo|模糊的；暧昧的|adj|形容词|El contrato es ambiguo en ese punto.|合同在这一点上表述含糊。
exhaustivo|详尽的|adj|形容词|Hicieron un informe exhaustivo.|他们出具了一份详尽报告。
sucinto|简明的|adj|形容词|Resumió el plan en sucintas palabras.|他用寥寥数语概括了计划.
pormenorizado|面面俱到的|adj|形容词|Nos dio indicaciones pormenorizadas.|他给了我们巨细无遗的指示。
somero|粗浅的|adj|形容词|Hizo un análisis somero del problema.|他对问题做了浮光掠影的分析.
superficial|表面的；肤浅的|adj|形容词|No te quedes en una lectura superficial.|别停留在浅表解读。
frívolo|轻浮的|adj|形容词|Detesta las revistas frívolas.|他看不惯轻浮八卦杂志。
ínfimo|极小的|adj|形容词|El riesgo es ínfimo en este caso.|这种情况风险微乎其微.
sumo|极度的|adj|形容词|Le dedica un sumo cuidado a cada detalle.|她对每个细节都倾注极致用心。
mínimo|最小的|adj|形容词|El mínimo descuido lo arruina todo.|一丝疏忽就全盘皆输。
máximo|最大的|adj|形容词|El máximo esfuerzo se exige en la final.|决赛需要倾尽全力。
primordial|首要的|adj|形容词|Lo primordial ahora es descansar.|眼下头等大事是休息。
trascendental|意义深远的|adj|形容词|Fue una decisión trascendental.|那是一个影响深远的决定。
banal|平庸的|adj|形容词|La trama resulta banal y previsible.|情节平庸又好猜.
vulgar|庸俗的|adj|形容词|Le pareció un chiste de gusto vulgar.|他觉得那笑话低俗。
ordinario|普通的；粗鄙的|adj|形容词|No es un error ordinario, es sistemático.|这不是寻常失误，是系统性的。
corriente|平常的|adj|形容词|Un día corriente de un martes cualquiera.|再普通不过的周二。
extraordinario|非凡的|adj|形容词|Consiguió un resultado extraordinario.|他取得了非凡成绩。
excepcional|例外的；卓越的|adj|形容词|Tiene una memoria excepcional.|她的记忆力出类拔萃。
insólito|异乎寻常的|adj|形容词|Un temporal de nieve en mayo es insólito.|五月下暴雪实属罕见。
inusual|不寻常的|adj|形容词|Reclamó por un silencio inusual en el chat.|群里反常地安静，他出来冒了个泡。
esporádico|零星的|adj|形容词|Hubo lluvias esporádicas en la costa.|沿海有零星降雨。
frecuente|频繁的|adj|形容词|Las averías son cada vez más frecuentes.|故障越来越频繁。
intermitente|断续的|adj|形容词|La señal es intermitente en la sierra.|山区信号时断时续。
ininterrumpido|不间断的|adj|形容词|Lleva doce horas de trabajo ininterrumpido.|他已经连续工作十二小时。
periódico|周期性的|adj|形容词|Hago revisiones periódicas del coche.|我定期保养车子。
eventual|偶发的；最终的|adj|形容词|Contemplan daños eventuales por el temporal.|他们考虑到风暴可能造成的损失。
provisional|临时的|adj|形容词|Es una solución provisional mientras llega el recambio.|这只是等配件期间的临时方案。
definitivo|最终的|adj|形容词|El cierre definitivo será en diciembre.|最终关停在十二月。
permanente|永久的|adj|形容词|Buscan un puesto permanente en plantilla.|他们想招正式编制岗位。
pasajero|一时的；过客|adj|形容词|El éxito pasajero no le llenaba.|昙花一现的成功让他空虚。
efímero|转瞬即逝的|adj|形容词|La fama efímera de los concursos.|选秀节目带来的名气转瞬即逝。
fugaz|飞逝的|adj|形容词|Una sonrisa fugaz cruzó su cara.|一抹转瞬即逝的微笑掠过她脸庞。
pausado|从容缓慢的|adj|形容词|Camina pausado, sin prisa ninguna.|他步态从容，毫不着急。
acelerado|加速的；飞快的|adj|形容词|Lleva un ritmo de vida acelerado.|他过着连轴转的生活。
vertiginoso|令人目眩的（速度）|adj|形容词|El ascenso vertiginoso de la app.|应用的蹿升速度令人咋舌。
abrupto|陡峭的；突兀的|adj|形容词|El camino se vuelve abrupto tras el río.|过了河路变得陡峭。
escarpado|陡峭的|adj|形容词|La cara escarpada del pico exige cuerda.|峰的陡壁需要绳索。
llano|平坦的|adj|形容词|El terreno es llano hasta la sierra.|到山麓前地势平坦。
ondulado|起伏的|adj|形容词|Campos ondulados de trigo dorado.|金黄麦田连绵起伏。
accidentado|崎岖的；多事故的|adj|形容词|Un trayecto accidentado pero hermoso.|一路颠簸却风景如画。
