# B2-10 政治/法律/社会/媒体
el sufragio|选举权|n|政治|El sufragio femenino llegó a españa en 1931.|西班牙 1931 年才有女性选举权。
votar|投票|v|政治|Votaré en las urnas el domingo.|我周日去投票站投票。
las urnas|投票箱；选举|n|政治|Los resultados de las urnas sorprendieron a todos.|选举结果让所有人意外。
la campaña electoral|竞选活动|n|政治|La campaña electoral dura quince días.|竞选活动持续十五天。
el candidato presidencial|总统候选人|n|政治|El candidato presidencial debatió en directo.|总统候选人进行了电视辩论。
el partido político|政党|n|政治|Fundó un partido político regional.|他创立了一个地区政党。||复数 los partidos políticos
la ideología|意识形态|n|政治|La ideología del partido mezcla varias corrientes.|该党意识形态混合多种思潮。
el electorado|选民（总称）|n|政治|El electorado castigó al gobierno en las urnas.|选民在投票中惩罚了政府。
el censo electoral|选民名册|n|政治|Comprueba que estás en el censo electoral.|确认你在选民名册上。
la encuesta electoral|选前民调|n|政治|La encuesta electoral pronosticaba empate técnico.|选前民调预测不分胜负。
la mayoría absoluta|绝对多数|n|政治|El partido ganador no logró mayoría absoluta.|获胜党未获绝对多数。
la mayoría simple|相对多数|n|政治|Bastó la mayoría simple para formar gobierno.|相对多数就足以组阁。
la coalición|联盟|n|政治|Formaron una coalición de gobierno.|他们组建了执政联盟。||复数 las coaliciones
el pacto|协议；盟约|n|政治|El pacto entre partidos garantiza la investidura.|党际协议保住了组阁。||复数 los pactos
la investidura|组阁投票|n|政治|Fracasó la investidura del candidato.|候选人的组阁投票失败了。
el gobierno de coalición|联合政府|n|政治|Gobierna un gobierno de coalición de tres partidos.|三个党组成联合政府执政。
la oposición|反对派；反对|n|政治|La oposición pedirá la comparecencia del ministro.|反对派将要求部长到国会说明。
el parlamento|议会|n|政治|El parlamento debatió la ley de vivienda.|议会审议了住房法。
el congreso de los diputados|众议院|n|政治|El congreso de los diputados aprobó la ley.|众议院通过了该法案。
el senado|参议院|n|政治|El senado vetó la reforma.|参议院否决了改革。
el diputado|议员（众）|n|政治|El diputado presentó una enmienda.|那位议员提出一项修正案。||复数 los diputados
el senador|参议员|n|政治|El senador votó en contra de la propuesta.|参议员对提案投了反对票。||复数 los senadores
la enmienda|修正案|n|政治|La enmienda se aprobó por un voto de diferencia.|修正案以一票之差通过。||复数 las enmiendas
el proyecto de ley|法案|n|政治|El proyecto de ley pasa al senado.|法案提交参议院。
promulgar|颁布|v|政治|El rey promulgó la ley ayer.|国王昨天颁布了该法。
la constitución|宪法|n|政治|La constitución de 1978 sigue vigente.|1978 年宪法仍然有效。
el derecho constitucional|宪法学|n|政治|Enseña derecho constitucional en la universidad.|他在大学教宪法。
el Estado de derecho|法治国家|n|政治|El Estado de derecho protege a los ciudadanos.|法治国家保护公民。
el poder ejecutivo|行政机关|n|政治|El poder ejecutivo elabora los presupuestos.|行政机关编制预算。
el poder legislativo|立法机关|n|政治|El poder legislativo reside en las cortes.|立法权属于议会。
el poder judicial|司法机关|n|政治|El poder judicial es independiente del gobierno.|司法机关独立于政府。
la separación de poderes|三权分立|n|政治|La separación de poderes evita el abuso.|三权分立防止滥用权力。
el decreto|法令|n|政治|El gobierno aprobó un decreto ley urgente.|政府通过了一项紧急法令。||复数 los decretos
el decreto ley|紧急法令|n|政治|El decreto ley entró en vigor inmediatamente.|紧急法令立即生效。
la cámara|议院；房间|n|政治|La cámara alta debatirá la reforma el lunes.|上议院周一审议改革。||复数 las cámaras
la moción de censura|不信任动议|n|政治|Presentaron una moción de censura contra el presidente.|他们对首相提出不信任动议。
la disolución del parlamento|解散议会|n|政治|El jefe del estado decretó la disolución del parlamento.|国家元首下令解散议会。
convocar elecciones|召集选举|phr|政治|El presidente convocó elecciones anticipadas.|首相宣布提前大选。
las elecciones anticipadas|提前大选|n|政治|Las elecciones anticipadas se celebrarán en julio.|提前大选将于七月举行。
el escrutinio|计票|n|政治|El escrutinio terminó de madrugada.|计票到凌晨才结束。
la papeleta|选票（纸）|n|政治|Metió la papeleta en la urna.|他把选票投入票箱。||复数 las papeletas
el colegio electoral|投票站|n|政治|Mi colegio electoral está en la escuela del barrio.|我的投票站在社区学校。
la jornada de reflexión|选前静默日|n|政治|La jornada de reflexión veta la propaganda electoral.|静默日禁止竞选宣传。
la abstención|弃权|n|政治|La abstención batió récords en las últimas elecciones.|上次大选弃权率创新高。
el voto en blanco|空白票|n|政治|El voto en blanco también es una opinión.|投空白票也是一种表达。
el voto nulo|废票|n|政治|Un porcentaje mínimo de papeletas fue voto nulo.|极少数选票是废票。
la ley electoral|选举法|n|政治|Reformarán la ley electoral el próximo año.|明年将改革选举法。
el ministerio|部委；部长职务|n|政治|El ministerio de hacienda prepara la reforma fiscal.|财政部筹备税改。||复数 los ministerios
el portavoz|发言人|n|政治|El portavoz del gobierno leyó el comunicado.|政府发言人宣读了公报。||复数 los portavoces
el comunicado|公报；通报|n|政治|Publicaron un comunicado oficial sobre el acuerdo.|他们就协议发布了官方通报。||复数 los comunicados
la rueda de prensa|新闻发布会|n|政治|El presidente dio una rueda de prensa tras la cumbre.|峰会后首相开了新闻发布会。
comparecer|出席作证；到场|v|政治|El ministro comparecerá el martes en el congreso.|部长将于周二到国会接受质询。
la dimisión|辞职|n|政治|Presentó la dimisión tras el escándalo.|丑闻后他辞职了。
dimitir|辞职|v|政治|La ministra dimitió por desacuerdos con el partido.|女部长因与党内分歧而辞职。
el escándalo|丑闻|n|政治|El escándalo salpicó a varios altos cargos.|丑闻牵连多位高官。||复数 los escándalos
la corrupción|腐败|n|政治|La corrupción erosionó la confianza ciudadana.|腐败侵蚀了公民信任。
el corrupto|腐败分子|adj|政治|El juicio destapó una red corrupta.|审判揭露了一张腐败网。
el soborno|贿赂|n|政治|Fue condenado por soborno a funcionarios.|他因贿赂公务员被定罪。
sobornar|贿赂|v|政治|Intentaron sobornar al inspector.|他们试图贿赂检查员。
el chantaje|敲诈|n|政治|Denunció el chantaje a la policía.|她向警方举报了敲诈。
el tráfico de influencias|以权谋私|n|政治|El caso de tráfico de influencias llegó a los tribunales.|以权谋私案闹上了法庭。
la impunidad|有罪不罚|n|政治|Exigen acabar con la impunidad de los poderosos.|他们要求终结权贵免罚。
la protesta|抗议|n|政治|La protesta reunió a miles de personas en la plaza.|数千人聚集广场抗议。||复数 las protestas
protestar|抗议|v|政治|Los vecinos protestaron por el ruido.|居民为噪音抗议。
la manifestación|示威游行|n|政治|La manifestación recorría el centro pacíficamente.|游行队伍平静地穿过市中心。
manifestarse|游行示威|v|政治|Miles de personas se manifestaron contra la reforma.|数千人上街反对改革。
la pancarta|横幅|n|政治|Llevaban pancartas con consignas contra la guerra.|他们举着反战标语横幅。||复数 las pancartas
la consigna|口号|n|政治|La consigna central era agua para todos.|中心口号是人人有水。||复数 las consignas
el piquete informativo|罢工纠察队|n|政治|Los piquetes informativos repartían hojas en la fábrica.|纠察队在工厂门口发传单。
la reivindicación|诉求；索赔|n|政治|Su reivindicación principal es la subida salarial.|他们的主要诉求是涨薪。||复数 las reivindicaciones
la desobediencia civil|公民不服从|n|政治|La desobediencia civil fue su forma de protesta.|公民不服从是他的抗议方式。
la represión|镇压|v|政治|La represión de la protesta causó indignación.|对抗议的镇压引发公愤。
la libertad de expresión|言论自由|n|政治|La libertad de expresión es un derecho fundamental.|言论自由是基本权利。
la censura|审查（制度）|n|政治|La película sufrió la censura en varios países.|这部电影在多国遭审查。
democrático|民主的|adj|政治|El proceso fue plenamente democrático.|过程完全民主。
la dictadura|独裁|n|政治|Vivió la dictadura en su infancia.|他的童年处于独裁时期。
el régimen|政权；制度|n|政治|El régimen prometió elecciones libres.|该政权承诺自由选举。||复数 los regímenes
el golpe de estado|政变|n|政治|El golpe de estado fracasó en pocas horas.|政变几小时内失败。
el referendum|公投|n|政治|El referendum sobre la independencia dividió al país.|独立公投使国家分裂。||复数 los referendos
la soberanía|主权|n|政治|La soberanía reside en el pueblo.|主权在民。
la autonomía|自治（权）|n|政治|La comunidad ganó más autonomía.|该自治区获得更多自治权。
la comunidad autónoma|自治区|n|政治|España se divide en comunidades autónomas.|西班牙划分为多个自治区。||复数 las comunidades autónomas
el alcalde|市长|n|政治|El alcalde inauguró la nueva biblioteca.|市长为新图书馆剪彩。||复数 los alcaldes
la alcaldesa|女市长|n|政治|La alcaldesa impulsó el plan de bicis.|女市长推动了自行车计划。||复数 las alcaldesas
el concejal|市政委员|n|政治|El concejal de cultura dimitió ayer.|文化委员昨天辞职。||复数 los concejales
la capitalidad|首都地位|n|政治|Debaten la capitalidad de la región.|他们在争论该地区的首府地位。
el cargo|职务；指控|n|政治|Renunció a su cargo por motivos de salud.|他因健康原因辞职。||复数 los cargos
el alto cargo|高官|n|政治|Varios altos cargos están siendo investigados.|多名高官正被调查。
la función pública|公职|n|政治|Opositó para entrar en la función pública.|他考公进入公职系统。
el funcionario|公务员|n|政治|El funcionario selló el documento sin mirar.|公务员看都没看就盖了章。||复数 los funcionarios
el tribunal supremo|最高法院|n|法律|El tribunal supremo confirmó la sentencia.|最高法院维持原判。
la sala|审判庭|n|法律|La sala desestimó el recurso del acusado.|合议庭驳回了被告上诉。||复数 las salas
la jueza|女法官|n|法律|La jueza ordenó la libertad provisional.|女法官批准了取保候审。||复数 las jueces
el magistrado|大法官|n|法律|El magistrado presentó su voto particular.|那位大法官提交了个人意见。||复数 los magistrados
el fiscal|检察官|n|法律|El fiscal pidió ocho años de cárcel.|检察官求刑八年。||复数 los fiscales
el procurador|诉讼代理人|n|法律|El procurador presentó el escrito en el juzgado.|诉讼代理人向法院提交了文书。
el acusado|被告|adj|法律|El acusado declaró durante dos horas.|被告作证两小时。
el demandante|原告|n|法律|El demandante reclamaba una indemnización millonaria.|原告索要巨额赔偿。||复数 los demandantes
el demandado|被告（民事）|adj|法律|El demandado negó todas las acusaciones.|民事被告否认所有指控。
el testigo|证人|n|法律|El testigo declaró en contra del acusado.|证人作了不利于被告的证词。||复数 los testigos
la testifical|证词（程序）|n|法律|La testifical duró toda la mañana.|听取证词花了一上午。
la prueba|证据；测试|n|法律|La prueba clave era una grabación.|关键证据是一段录音。||复数 las pruebas
la declaración|陈述；申报|n|法律|Su declaración fue contradictoria.|他的陈述前后矛盾。||复数 las declaraciones
la sentencia|判决|n|法律|La sentencia se leerá el viernes.|判决将于周五宣读。||复数 las sentencias
la condena|刑罚；谴责|n|法律|La condena incluye inhabilitación absoluta.|刑罚含剥夺公职权利。||复数 las condenas
la absolución|宣判无罪|n|法律|La absolución del exministro sorprendió.|前部长无罪释放令人意外。
absolver|宣判无罪|v|法律|El tribunal absolvió a los dos acusados.|法庭宣判两名被告无罪。
la prisión|监狱；监禁|n|法律|Cumple prisión preventiva desde marzo.|他从三月起被预防性拘留。
