# B2-17 名词补充（抽象/时间/材料/自然/器物）
el ámbito|范围；领域|n|抽象|Su investigación abarca todo el ámbito mediterráneo.|她的研究涵盖整个地中海范围。
el margen|页边距；余地|n|抽象|Deja un margen de dos centímetros.|留出两厘米页边距。||复数 los márgenes
el umbral|门槛；阈值|n|抽象|Estamos en el umbral de una nueva era.|我们正处在新时代的门槛上。||复数 los umbrales
el acierto|正确；命中|n|抽象|Acertó de pleno: fue todo un acierto invitarte.|他说得太对了：请你来真是妙笔。
la pauta|准则；模式|n|抽象|Marca la pauta en investigación oncológica.|它为肿瘤研究定下标杆。
el procedimiento|程序；流程|n|抽象|El procedimiento para reclamar es sencillo.|投诉流程很简单。
la maniobra|操作；花招|n|抽象|La maniobra de aparcamiento fue magistral.|那次停车操作堪称大师级。||复数 las maniobras
la táctica|战术|n|抽象|Cambió de táctica en el descanso.|中场时他变阵了。
el hito|里程碑；界石|n|抽象|El acuerdo es un hito en las relaciones bilaterales.|协议是双边关系的里程碑。
el cupo|配额|n|抽象|El cupo de plazas se agotó en un día.|名额配额一天就用完了。
el aforo|容量；核载|n|抽象|El aforo del teatro es de ochocientas localidades.|剧院核定容纳八百人。
la índole|性质|n|抽象|Es un asunto de índole privada.|这是一件私性质的事。
el talante|性情；姿态|n|抽象|Gobierna con talante dialogante.|他以对话姿态执政。
la ocurrencia|灵光一现；妙语|n|抽象|Tuvo la ocurrencia de llamarla a medianoche.|他突发奇想半夜给她打电话。
la exigencia|要求|n|抽象|Las exigencias del puesto son altas.|这个岗位要求很高。||复数 las exigencias
la súplica|恳求|n|抽象|Con voz rota lanzó una última súplica.|她用嘶哑的声音做最后恳求。
la advertencia|提醒；警告|n|抽象|Hizo caso omiso de la advertencia.|他对警告置若罔闻。||复数 las advertencias
la precaución|预防措施|n|抽象|Toma precauciones al manipular el ácido.|操作酸类要做好防护。
la pista|线索；跑道|n|抽象|La policía sigue una nueva pista.|警方追查新线索。||复数 las pistas
el rastro|踪迹|n|抽象|El rastro conducía hasta el río.|踪迹一直延伸到河边。
el contorno|轮廓|n|抽象|Se adivinaba el contorno de la sierra.|山脊的轮廓隐约可辨。
el parecido|相似之处|n|抽象|El parecido entre las hermanas es asombroso.|姐妹俩像得惊人。
la semejanza|相似|n|抽象|Guarda semejanza con el estilo moruno.|它与摩尔风格有相似之处。
la analogía|类比|n|抽象|Trazó una analogía entre el cuerpo y una máquina.|他把身体类比为机器。
el contraste|反差；对比|n|抽象|El contraste entre ambas ciudades es enorme.|两城反差巨大。
la contradicción|矛盾|n|抽象|Tu argumento cae en una contradicción.|你的论证自相矛盾。
la ironía|反讽|n|抽象|Dijo eso con una ironía evidente.|他说这话明显在反讽。
el sarcasmo|挖苦|n|抽象|Su sarcasmo hirió a más de uno.|他的挖苦伤了不少人。
la carcajada|大笑|n|抽象|El chiste provocó carcajadas generales.|笑话引来哄堂大笑。
la mueca|怪相|n|抽象|Puso una mueca de disgusto.|他做出一副嫌恶的怪相。
el ceño|眉头|n|抽象|Escuchó la noticia con el ceño fruncido.|他皱着眉听完了消息。
la mirada|目光|n|抽象|Cruzaron una mirada cómplice.|他们交换了一个默契的眼神。||复数 las miradas
el panorama|全景；前景|n|抽象|El panorama laboral mejora lentamente.|就业前景缓慢好转。
el horizonte|地平线；视野|n|抽象|El sol se hundía en el horizonte.|太阳沉入地平线。
