# B1 种子 4：动词 / 形容词 / 副词
desempeñar|履行；扮演|v|工作|Va a desempeñar un papel clave.|他将扮演关键角色。|desempeñar un papel
esforzarse|努力|v|思维|Voy a esforzarme más este año.|我今年要更努力。|esforzarse por
atreverse|敢|v|思维|¿Te atreves a saltar?|你敢跳吗？|atreverse a
negarse|拒绝|v|思维|Se niega a contestar.|他拒绝回答。|negarse a
apuntarse|报名|v|社会|Voy a apuntarme al curso de cocina.|我要报名烹饪课。|apuntarse a
matricularse|注册入学|v|学习|Piensa matricularse en la universidad.|他打算注册入大学。|matricularse en
graduarse|毕业|v|学习|Va a graduarse con honores.|他将以优异成绩毕业。
llevarse|相处；拿走|v|情感|Nos llevamos bien desde el primer día.|我们第一天起就相处融洽。|llevarse bien con
enterarse|得知|v|思维|¿Te enteras de la noticia?|你听说这个消息了吗？|enterarse de
fijarse|注意到|v|思维|Debes fijarte en los detalles.|你应该注意细节。|fijarse en
ocuparse|负责|v|工作|Voy a ocuparme de las reservas.|我来负责订位。|ocuparse de
encargarse|负责|v|工作|Ella va a encargarse del marketing.|她将负责市场营销。|encargarse de
distinguirse|脱颖而出|v|思维|Logra distinguirse por su talento.|他因才华脱颖而出。|distinguirse por
diferenciarse|区别|v|思维|Hay que diferenciarse de la competencia.|必须与竞争对手区别开。|diferenciarse de
relacionar|联系|v|思维|Suelo relacionar el olor con mi infancia.|我常把这个气味与童年联系起来。|relacionar con
vincular|关联|v|抽象|Quieren vincular el azúcar con la obesidad.|他们想把糖与肥胖关联起来。|vincular a
combinar|组合|v|思维|Tengo que combinar trabajo y estudio.|我必须兼顾工作和学习。|combinar con
mezclar|混合|v|日常|Hay que mezclar los colores primero.|得先混合颜色。|mezclar con
separar|分开|v|日常|Vamos a separar los residuos.|我们要把垃圾分类。|separar de
dividir|划分|v|思维|Vamos a dividir la cuenta en tres.|我们把账单分三份。|dividir en
distribuir|分销；分发|v|经济|La empresa empieza a distribuir sus productos en Asia.|公司开始在亚洲分销产品。
solucionar|解决|v|抽象|Vamos a solucionar el problema juntos.|我们一起解决问题。
rescatar|营救|v|社会|Van a rescatar a los montañeros perdidos.|他们将营救迷路的登山者。
defender|捍卫|v|社会|Sabe defender sus ideas con pasión.|他善于热情地捍卫观点。|defender de
atacar|进攻|v|社会|El equipo decide atacar desde el inicio.|球队决定从一开始就进攻。
acusar|指控|v|法律|Lo van a acusar de robo.|他们将以盗窃罪指控他。|acusar de
castigar|惩罚|v|法律|Van a castigar al niño sin postre.|他们要惩罚孩子不给甜点。
perdonar|原谅|v|情感|Sé perdonar los errores pequeños.|我能原谅小错误。
denunciar|举报；谴责|v|法律|Va a denunciar el robo a la policía.|他要向警方报案。
declarar|作证；声明|v|法律|Va a declarar ante el juez.|他将在法官面前作证。
afirmar|断言|v|思维|Se atreve a afirmar que no sabía nada.|他敢断言自己毫不知情。
asegurar|保证|v|思维|Puedo asegurar que es verdad.|我可以保证这是真的。
demostrar|证明|v|思维|Quiere demostrar su teoría con datos.|他想用数据证明理论。
comprobar|核实|v|思维|Debes comprobar la respuesta dos veces.|你应该核对两遍答案。
suponer|假定；意味着|v|思维|Voy a suponer que llegará tarde.|我姑且假设他会迟到。
imaginar|想象|v|思维|Hay que imaginar un mundo sin internet.|得想象一个没有互联网的世界。|imaginar que
exagerar|夸张|v|思维|Tiende a exagerar al contar historias.|他讲故事总爱夸张。
minimizar|淡化|v|思维|Trata de minimizar el problema.|他试图淡化问题。
resumir|总结|v|思维|Voy a resumir el texto en tres frases.|我要用三句话总结全文。|para resumir
interpretar|解读|v|思维|Puedes interpretar el sueño como una señal.|你可以把这个梦解读为预兆。
detallar|详述|v|思维|Va a detallar el plan paso a paso.|他将一步步详述计划。
disminuir|下降|v|经济|El paro empieza a disminuir.|失业率开始下降。
superar|超过；克服|v|抽象|Puede superar todas las dificultades.|他能克服所有困难。
invertir|投资|v|经济|Piensa invertir sus ahorros en bolsa.|他打算把积蓄投入股市。|invertir en
heredar|继承|v|经济|Va a heredar la casa de su abuela.|他将继承祖母的房子。
donar|捐赠|v|社会|Suele donar sangre cada año.|他通常每年献血。
facturar|开票；托运|v|经济|Puedo facturar la compra online.|我可以给网购开票。
contratar|雇用|v|工作|Van a contratar a diez personas más.|他们将多雇十人。
despedir|解雇；送别|v|工作|Van a despedir a tres empleados.|他们将解雇三名员工。|despedirse de
renunciar|辞职；放弃|v|工作|Decide renunciar por motivos personales.|他决定因个人原因辞职。|renunciar a
ascender|晋升|v|工作|Va a ascender a director.|他将升任总监。|ascender a
jubilarse|退休|v|工作|Mi madre piensa jubilarse el año que viene.|我母亲打算明年退休。
trasladarse|搬迁|v|日常|Vamos a trasladarnos a otra ciudad.|我们将搬到另一个城市。
mudarse|搬家|v|日常|Vamos a mudarnos el sábado.|我们周六搬家。|mudarse de casa
instalarse|安顿|v|日常|Logran instalarse en el nuevo piso.|他们在新公寓安顿下来。
alojarse|投宿|v|旅行|Vamos a alojarnos en un hostal.|我们将住青年旅舍。
sostener|支撑；主张|v|抽象|Puede sostener su argumento con datos.|他能用数据支撑论点。|sostener que
conllevar|伴随着|v|抽象|El cargo va a conllevar mucha responsabilidad.|这个职位将带来很大责任。
