# B2-6 环境/能源/气候
el medio ambiente|环境|n|环境|Debemos proteger el medio ambiente para las futuras generaciones.|我们必须为子孙后代保护环境。
medioambiental|环境的|adj|环境|La política medioambiental del país ha mejorado.|国家的环境政策有所改善。
el cambio climático|气候变化|n|环境|El cambio climático afecta a la agricultura mundial.|气候变化影响全球农业。
el calentamiento global|全球变暖|n|环境|El calentamiento global derrite los glaciares.|全球变暖使冰川消融。
la emisión|排放|n|环境|Las emisiones de gases causan el efecto invernadero.|气体排放造成温室效应。||复数 las emisiones
emitir|排放|v|环境|Las fábricas emiten humos tóxicos.|工厂排放有毒烟雾。
el dióxido de carbono|二氧化碳|n|环境|Hay que reducir las emisiones de dióxido de carbono.|必须减少二氧化碳排放。
la huella de carbono|碳足迹|n|环境|Puedes calcular tu huella de carbono en línea.|你可以在网上算自己的碳足迹。
el efecto invernadero|温室效应|n|环境|El efecto invernadero aumenta la temperatura del planeta.|温室效应使地球升温。
contaminar|污染|v|环境|No contaminéis el río con basura.|别用垃圾污染河流。
el contaminante|污染物；污染的|n|环境|Los coches eléctricos no producen contaminantes.|电动车不产生污染物。
el residuo|垃圾；废弃物|n|环境|Los residuos plásticos invaden los océanos.|塑料垃圾入侵海洋。||复数 los residuos
el vertedero|垃圾填埋场|n|环境|El vertedero del pueblo está saturado.|镇上的垃圾填埋场已经饱和。
la incineradora|焚烧厂|n|环境|Construirán una incineradora cerca de la ciudad.|他们将在城边建一座焚烧厂。
reciclar|回收利用|v|环境|Reciclamos papel, vidrio y plástico en casa.|我们在家回收纸、玻璃和塑料。
reutilizar|再利用|v|环境|Reutilizo los frascos de cristal como macetas.|我把玻璃罐再利用当花盆。
el plástico de un solo uso|一次性塑料|n|环境|Prohibieron el plástico de un solo uso en la UE.|欧盟禁止了一次性塑料。
desechable|一次性的|adj|环境|Los vasos desechables generan muchísima basura.|一次性杯子产生大量垃圾。
la bolsa reutilizable|可重复使用袋|n|环境|Siempre llevo una bolsa reutilizable al supermercado.|我去超市总自带购物袋。
la energía renovable|可再生能源|n|环境|España invierte en energías renovables.|西班牙投资可再生能源。||复数 las energías renovables
la energía solar|太阳能|n|环境|Instalamos paneles de energía solar en el tejado.|我们在屋顶装了太阳能板。
la energía eólica|风能|n|环境|La energía eólica abastece a medio pueblo.|风能供半个镇子用电。
el panel solar|太阳能板|n|环境|Los paneles solares ahorran mucha electricidad.|太阳能板省很多电。
el aerogenerador|风力发电机|n|环境|Los aerogeneradores giran con el viento del norte.|风力发电机随着北风转动。
la central eléctrica|发电站|n|环境|Cerraron la central eléctrica de carbón.|他们关停了燃煤发电站。
la central nuclear|核电站|n|环境|El debate sobre las centrales nucleares continúa.|关于核电站的争论仍在继续。
el residuo nuclear|核废料|n|环境|El almacenamiento de residuos nucleares es un problema grave.|核废料的储存是个严重问题。
la radiación|辐射|n|环境|La radiación de la central preocupó a los vecinos.|电站的辐射让居民担忧。||复数 las radiaciones
el gas natural|天然气|n|环境|Muchas casas se calientan con gas natural.|许多家庭用天然气取暖。
el combustible fósil|化石燃料|n|环境|Hay que abandonar los combustibles fósiles.|必须淘汰化石燃料。
fósil|化石的|adj|环境|Los combustibles fósiles se agotarán algún día.|化石燃料终有一天会枯竭。
el recurso natural|自然资源|n|环境|Hay que gestionar mejor los recursos naturales.|必须更好地管理自然资源。
inundar|淹没|v|环境|El río inundó varias calles del centro.|河水淹没了市中心几条街。
el incendio forestal|森林火灾|n|环境|El incendio forestal arrasó dos mil hectáreas.|森林火灾烧毁了两千公顷。
arrasar|摧毁；横扫|v|环境|El huracán arrasó la costa durante horas.|飓风肆虐海岸数小时。
la deforestación|滥伐森林|n|环境|La deforestación destruye el hábitat de muchas especies.|滥伐森林毁掉了许多物种的栖息地。
talar|砍伐|v|环境|Talaron cientos de árboles para construir la carretera.|为了修路他们砍了数百棵树。|talar un bosque
la reforestación|植树造林|n|环境|La reforestación ayuda a capturar dióxido de carbono.|植树造林有助于吸收二氧化碳。
plantar árboles|植树|phr|环境|Voluntarios plantaron árboles en la montaña.|志愿者在山上植树。
la especie en peligro|濒危物种|n|环境|El lince ibérico era una especie en peligro.|伊比利亚猞猁曾是濒危物种。
la extinción|灭绝|n|环境|Muchos animales corren peligro de extinción.|许多动物面临灭绝危险。
extinguirse|灭绝|v|环境|Los dinosaurios se extinguieron hace millones de años.|恐龙数百万年前灭绝了。
la biodiversidad|生物多样性|n|环境|La amazonia tiene una biodiversidad única.|亚马孙拥有独特的生物多样性。
el ecosistema|生态系统|n|环境|Cada ecosistema mantiene un equilibrio delicado.|每个生态系统都维持着微妙的平衡。
