# B2-9 经济/金融/商业
la acción|股票；行动|n|经济|Compró acciones de la empresa tecnológica.|他买了那家科技公司的股票。||复数 las acciones
el accionista|股东|n|经济|Los accionistas aprobaron la fusión.|股东们批准了合并。||复数 los accionistas
el dividendo|股息|n|经济|La empresa repartió dividendos en junio.|公司在六月派发了股息。
la rentabilidad|收益（率）|n|经济|La rentabilidad del fondo superó el seis por ciento.|该基金收益率超过百分之六。
rentable|有利可图的|adj|经济|El negocio resultó muy rentable.|这门生意非常赚钱。
el fondo de inversión|投资基金|n|经济|Destina parte de su sueldo a un fondo de inversión.|他把部分工资投入一只基金。
el tipo de interés|利率|n|经济|El banco central subió el tipo de interés.|央行上调了利率。
el interés|利息；兴趣|n|经济|Paga poco interés por el depósito.|存款利息很低。||复数 los intereses
la hipoteca|抵押贷款|n|经济|Tardarán treinta años en pagar la hipoteca.|他们要还三十年房贷。
hipotecario|抵押的|adj|经济|El mercado hipotecario se enfrió este año.|今年房贷市场降温了。
el banco central|中央银行|n|经济|El banco central controla la inflación.|央行控制通胀。
la sucursal|分行；分店|n|经济|Cerraron la sucursal del centro.|他们关了市中心那家分行。||复数 las sucursales
el extracto|对账单|n|经济|Revisa el extracto de cuenta cada mes.|每月核对银行对账单。||复数 los extractos
el cajero automático|自动取款机|n|经济|El cajero automático se quedó sin billetes.|取款机没钱了。
sacar dinero|取钱|phr|经济|Saco dinero del cajero los viernes.|我每周五从取款机取钱。
hacer una transferencia|转账|phr|经济|Te hago una transferencia ahora mismo.|我现在就给你转账。
la comisión|手续费；委员会|n|经济|El banco cobra comisión por cada transferencia.|银行每笔转账收手续费。||复数 las comisiones
el número de cuenta|账号|n|经济|Pásame tu número de cuenta por mensaje.|把你的账号发给我。
el titular|持卡人；标题|n|经济|El titular de la tarjeta debe firmar aquí.|持卡人需在此签名。||复数 los titulares
devolver un cargo|退回扣款|phr|经济|El banco me devolvió el cargo duplicado.|银行退回了重复扣款。
el IVA|增值税|n|经济|El IVA de los alimentos básicos es menor.|基本食品的增值税更低。
declarar la renta|申报个税|phr|经济|Declaro la renta todos los años en abril.|我每年四月申报个税。
la declaración de la renta|个税申报|n|经济|La declaración de la renta vence en junio.|个税申报六月截止。
el contribuyente|纳税人|n|经济|Los contribuyentes exigen transparencia.|纳税人要求透明。||复数 los contribuyentes
el fraude fiscal|逃税|n|经济|El caso de fraude fiscal salpicó a varios famosos.|逃税案牵连了多位名人。
la evasión de impuestos|避税|n|经济|La empresa es investigada por evasión de impuestos.|公司因避税被调查。
presupuestar|做预算|v|经济|Hay que presupuestar los gastos del viaje.|得给旅行开销做预算。
endeudarse|负债|v|经济|Se endeudó para pagar la universidad.|他负债读完了大学。
la deflación|通货紧缩|n|经济|La deflación frena la inversión.|通缩抑制投资。
el coste de la vida|生活成本|n|经济|El coste de la vida sube más que los sueldos.|生活成本涨得比工资快。
encarecer|使昂贵|v|经济|La sequía encareció las verduras.|干旱推高了菜价。
el producto interior bruto|国内生产总值|n|经济|El producto interior bruto creció un dos por ciento.|国内生产总值增长百分之二。
la recesión|衰退|n|经济|La economía entró en recesión técnica.|经济陷入技术性衰退。
desplomarse|暴跌；坍塌|v|经济|Las acciones se desplomaron tras el anuncio.|消息公布后股价暴跌。
la quiebra|破产|n|经济|La aerolínea declaró la quiebra.|那家航空公司宣布破产。
