# B2-15 城市/住房/消费/服务
el casco antiguo|老城区|n|城市|El casco antiguo es peatonal los domingos.|老城区周日禁止车辆进入。
el barrio residencial|住宅区|n|城市|Vive en un barrio residencial tranquilo.|他住在安静的住宅区。
la periferia|城市外围|n|城市|El precio baja en la periferia.|外围房价更低。
las afueras|郊区|n|城市|Trabaja en el centro y vive en las afueras.|他城里上班，郊区住。
la acera|人行道|n|城市|La acera está ocupada por terrazas.|人行道被露天座占满。||复数 las aceras
el paso de peatones|斑马线|n|城市|Cruza siempre por el paso de peatones.|过马路一定走斑马线。
el bordillo|路缘石|n|城市|Aparcó demasiado cerca del bordillo.|他停得离路缘太近。
el cruce|路口|n|城市|En el cruce hay un semáforo nuevo.|路口新装了红绿灯。||复数 los cruces
la rotonda|环岛|n|城市|Coge la segunda salida en la rotonda.|环岛走第二个出口。||复数 las rotondas
el carril bici|自行车道|n|城市|El carril bici llega hasta la playa.|自行车道直通海边。||复数 los carriles bici
el carril|车道|n|城市|El carril izquierdo es de adelantamiento.|左道用于超车。||复数 los carriles
las obras|施工；工程|n|城市|Las obras de la calle durarán un mes.|这条街要施工一个月。
el andamio|脚手架|n|城市|El andamio cubre toda la fachada.|脚手架罩住了整面外墙。||复数 los andamios
la fachada|立面|n|城市|La fachada está recién pintada.|立面刚粉刷过。||复数 las fachadas
el tejado|屋顶|n|城市|Desde el tejado se ve todo el valle.|屋顶上可俯瞰整个山谷。
la azotea|天台|n|城市|Cenan en la azotea en verano.|夏天他们在天台晚餐。
el patio|院子|n|城市|Los patios de córdoba se abren en mayo.|科尔多瓦庭院五月开放。||复数 los patios
el trastero|储藏间|n|城市|Guarda las maletas en el trastero.|行李箱收在储藏间。||复数 los trasteros
el garaje|车库|n|城市|El garaje comunitario cuesta al mes.|社区车库按月收费。||复数 los garajes
la escalera de emergencia|消防梯|n|城市|La escalera de emergencia estaba bloqueada.|消防梯被堵住了。
el portal|楼门；门厅|n|城市|Te espero en el portal del edificio.|我在楼门口等你。||复数 los portales
la portería|门房；门柱|n|城市|El portero vive en la portería.|门卫住在门房。
el rellano|楼梯平台|n|城市|Nos conocimos en el rellano del tercero.|我们在三楼楼梯平台认识。||复数 los rellanos
la planta baja|底层；一楼|n|城市|El local comercial está en planta baja.|商铺位于底层。
el primer piso|二楼（西）|n|城市|Vivimos en el primer piso sin ascensor.|我们住二楼，没电梯。
la buhardilla|阁楼|n|城市|Convirtió la buhardilla en estudio.|她把阁楼改成工作室。
el sótano|地下室|n|城市|El sótano se inunda cuando llueve fuerte.|大雨时地下室就进水。||复数 los sótanos
el apartamento|公寓（小）|n|城市|El apartamento tiene un dormitorio.|公寓一室一厅。||复数 los apartamentos
el estudio|开间公寓；书房|n|城市|Un estudio es suficiente para mí.|开间对我够住了。
la vivienda|住房|n|城市|La vivienda asequible es tarea pendiente.|可负担住房仍是难题。||复数 las viviendas
la vivienda social|保障房|n|城市|Prometieron construir vivienda social.|他们承诺建保障房。
el alquiler|租金；租赁|n|城市|El alquiler subió un diez por ciento.|房租涨了一成。
el casero / la casera|房东|n|城市|La casera arregló la caldera enseguida.|房东马上修了锅炉。||复数 los caseros
el inquilino|房客|n|城市|Los inquilinos pidieron bajar la renta.|房客们要求降租。||复数 los inquilinos
la cuota|月供；会费|n|城市|La cuota mensual no pasa del treinta por ciento del sueldo.|月供不超过工资三成。||复数 las cuotas
compartir piso|合租|phr|城市|Comparte piso con dos estudiantes erasmus.|她和两个交换生合租。
el compañero de piso|室友|n|城市|Mi compañero de piso cocina de maravilla.|我室友厨艺了得。
amueblado|带家具的|adj|城市|Busco piso amueblado y luminoso.|我找带家具采光好的房子。
luminoso|采光好的|adj|城市|El salón es amplio y luminoso.|客厅宽敞明亮。
la humedad|潮湿；湿度|n|城市|La humedad descascaró la pintura.|潮气让漆皮剥落。
descascararse|剥落|v|城市|La pared se descascara junto a la ventana.|窗边的墙皮剥落。
pintar|刷漆；画|v|城市|Pintaremos la cocina este fin de semana.|这周末我们刷厨房。
la gotera|漏雨处|n|城市|Pusieron un barreño bajo la gotera.|他们在漏水处下面放了盆。
el fontanero|水管工|n|城市|El fontanero cambió la llave de paso.|水管工换了总阀。||复数 los fontaneros
el electricista|电工|n|城市|Llamó al electricista por el cortocircuito.|短路了，他打电话找电工。||复数 los electricistas
