# B2-22 运动/节庆/旅行进阶（最终批次）
el maratón|马拉松|n|运动|Corrió el maratón de valencia en tres horas.|他三小时跑完了瓦伦西亚马拉松。
la media maratón|半程马拉松|n|运动|La media maratón se corre en una hora y media.|半马一小时半能跑完。
el atletismo|田径|n|运动|El atletismo abarca carreras, saltos y lanzamientos.|田径涵盖跑跳投。
la pértiga|撑杆|n|运动|Batió el récord de salto con pértiga.|他打破了撑杆跳纪录。
la valla|栏；围栏|n|运动|Tiró la última valla cuando ganaba.|领先时他撞倒了最后一栏。
el relevo|接力|n|运动|Perdieron el testigo en el último relevo.|最后一棒他们掉了接力棒。||复数 los relevos
el ciclismo|自行车运动|n|运动|El ciclismo mueve multitudes en julio.|七月的自行车赛万人空巷。
la contrarreloj|计时赛|n|运动|Ganó la contrarreloj individual por doce segundos.|个人计时赛他赢了十二秒。
el pelotón|主集团|n|运动|El pelotón alcanzó a los escapados en la subida.|爬坡时主集团追上了兔子。
el patinaje|滑冰；轮滑|n|运动|El patinaje artístico exige musicalidad.|花样滑冰讲究乐感。
el esquí|滑雪|n|运动|El esquí de fondo tonifica todo el cuerpo.|越野滑雪锻炼全身。
el snowboard|单板滑雪|n|运动|Aprendió snowboard en una semana.|他一周学会了单板。
el senderismo|徒步|n|运动|El senderismo por la sierra es su domingo ideal.|山间徒步是他心中的完美周日。
la ruta de montaña|山线|n|运动|La ruta de montaña está mal señalizada.|这条山线标识不清。
el refugio de montaña|山间小屋|n|运动|Dormimos en el refugio de montaña a dos mil metros.|我们睡在两千米的山屋里。
el arnés|安全带（攀爬）|n|运动|Ajusta el arnés antes de engancharte.|挂绳前先系紧安全带。||复数 los arneses
el mosquetón|铁锁|n|运动|Cierra el mosquetón con llave de seguridad.|锁上铁锁的保险扣。
el rapel|速降|n|运动|Bajó el rapel de veinte metros sin dudar.|他毫不犹豫速降了二十米岩壁。
la vía ferrata|铁道攀登|n|运动|La vía ferrata combina escalada y marcha.|铁道攀登融攀登与徒步于一体。
el piolet|冰镐|n|运动|El piolet se clava en el hielo duro.|冰镐凿进硬冰。
los crampones|冰爪|n|运动|Ponte los crampones antes del nevero.|上雪坡前先穿冰爪。
la grieta (del glaciar)|冰裂缝|n|运动|La grieta del glaciar exige ir atado.|过冰川裂缝必须结组。
el alud|雪崩|n|运动|El alud cortó el paso a la estación.|雪崩切断了去雪场的路。
la acampada|露营|n|运动|La acampada libre está prohibida en el parque.|公园内禁止野营。
la tienda de campaña|帐篷|n|运动|Montamos la tienda de campaña al anochecer.|天黑前我们搭好了帐篷。
la linterna frontal|头灯|n|运动|La linterna frontal es vital en la cueva.|探洞必备头灯。
