# B2 种子 4：书面连接词 / 习语词块 / 句型
a corto plazo|短期内|phr|时间|A corto plazo no habrá cambios.|短期内不会有变化。
a largo plazo|长期来看|phr|时间|A largo plazo conviene ahorrar.|长期来看储蓄划算。
aun así|即便如此|phr|连接|Aun así, insisto en mi opinión.|即便如此我仍坚持己见。
con todo|尽管如此|phr|连接|Con todo, merece una oportunidad.|尽管如此，他值得一次机会。
en suma|总之|phr|连接|En suma, no hay razón para preocuparse.|总之没有理由担心。
tal y como|正如|phr|连接|Tal y como esperaba, llegó tarde.|正如我所料，他迟到了。
de tal modo que|以至于|phr|连接|Habló de tal modo que todos entendieron.|他讲得让大家都懂了。
si bien|虽然|conj|连接|Si bien el precio es alto, la calidad lo justifica.|虽然价格高，但质量配得上。
de ahí que|因此|conj|连接|Estaba ocupado, de ahí que no llamara.|他很忙，所以没打电话。
de lo contrario|否则|phr|连接|Apúrate, de lo contrario perderemos el tren.|快点，否则赶不上火车了。
en virtud de|依据|phr|法律|En virtud de la ley, se cancela el contrato.|依据法律合同取消。
a raíz de|由于；在…之后|phr|连接|A raíz del escándalo, dimitió el director.|丑闻之后主任辞职了。
en el transcurso de|在…期间|phr|时间|En el transcurso de la reunión surgió el tema.|会议期间出现了这个话题。
en el plazo de|在…期限内|phr|时间|En el plazo de un mes tendrá respuesta.|一个月内会有答复。
hasta la fecha|迄今为止|phr|时间|Hasta la fecha no hay respuestas.|迄今为止没有答复。
hasta el momento|到目前为止|phr|时间|Hasta el momento todo va bien.|到目前为止一切顺利。
a grandes rasgos|大体上|phr|连接|A grandes rasgos, el plan es viable.|大体上计划可行。
nada más|一…就|phr|时间|Nada más llegar, empezó a trabajar.|他一到就开始工作。
a la primera|一次就|phr|时间|Aprobó el examen a la primera.|他一次就通过了考试。
de improviso|突然|phr|时间|De improviso, se fue la luz.|突然停电了。
de la noche a la mañana|一夜之间|phr| tiempo|No se aprende un idioma de la noche a la mañana.|语言不是一夜之间学会的。
por completo|完全|phr|程度|Olvidé el asunto por completo.|我把这事忘得一干二净。
a duras penas|勉强|phr|程度|A duras penas llegamos a fin de mes.|我们勉强撑到月底。
a escondidas|偷偷地|phr|方式|Salieron a escondidas de casa.|他们偷偷溜出家。
a solas|单独地|phr|方式|Necesito hablar contigo a solas.|我需要和你单独谈谈。
de memoria|凭记忆|phr|方式|Recito el poema de memoria.|我凭记忆背诵这首诗。
de boca en boca|口口相传|phr|社会|La noticia corre de boca en boca.|消息口口相传。
a manos de|在…手中|phr|抽象|El imperio cae a manos de los rebeldes.|帝国落入叛军之手。
por voluntad propia|出于自愿|phr|方式|Lo hago por voluntad propia.|我是自愿做的。
contra viento y marea|不顾一切|phr|方式|Siguió adelante contra viento y marea.|他排除万难继续前进。
en ningún caso|绝不|phr|语气|En ningún caso firmaré eso.|我绝不会签那个。
bajo ningún concepto|绝不|phr|语气|Bajo ningún concepto debes mentir.|你绝不可撒谎。
ni mucho menos|更谈不上|phr|语气|No es rico, ni mucho menos.|他不算富，更谈不上。
por descontado|理所当然|phr|语气|Doy por descontado que vendrás.|我理所当然认为你会来。
más que nada|主要是|phr|语气|Vengo más que nada por verte.|我主要是来看你。
por decirlo así|可以说|phr|语气|Es, por decirlo así, un hermano para mí.|可以说，他对我来说是兄弟。
a mi modo de ver|依我看|phr|语气|A mi modo de ver, el plan es arriesgado.|依我看计划有风险。
tomar la palabra|发言|phrv|社会|Tomó la palabra al final de la reunión.|他在会议最后发了言。
tener la palabra|轮到发言|phrv|社会|Ahora tiene la palabra el ministro.|现在请部长发言。
dar luz verde|开绿灯|phrv|抽象|El gobierno da luz verde al proyecto.|政府给项目开了绿灯。
poner en tela de juicio|质疑|phrv|思维|Pone en tela de juicio su honestidad.|他质疑其诚实。
hacer oídos sordos|充耳不闻|phrv|思维|Hace oídos sordos a las críticas.|他对批评充耳不闻。
no dar pie con bola|处处出错|phrv|思维|Hoy no doy pie con bola.|我今天干什么都不顺。
brillar por su ausencia|缺席得显眼|phrv|社会|El director brilló por su ausencia.|主任的缺席引人注目。
pedir peras al olmo|强人所难|phrv|思维|Pretender que cambie en un día es pedir peras al olmo.|指望他一天内改变是强人所难。
aburrirse como una ostra|无聊透顶|phrv|情感|Me aburro como una ostra en este pueblo.|我在这个镇上无聊透顶。
llevarse las palmas|拔得头筹|phrv|社会|Este restaurante se lleva las palmas.|这家餐馆首屈一指。
estar a la orden del día|司空见惯|phrv|社会|Las videollamadas están a la orden del día.|视频会议已司空见惯。
lo cierto es que|事实是|sent|句型|Lo cierto es que no lo sabíamos.|事实是我们当时不知道。
de nada sirve|毫无用处|sent|句型|De nada sirve quejarse ahora.|现在抱怨毫无用处。
una cosa es... otra|一回事…另一回事|sent|句型|Una cosa es decirlo y otra hacerlo.|说是一回事，做是另一回事。
más vale... que|宁可…也不|sent|句型|Más vale llegar tarde que no llegar.|迟到总比不到好。
